trade_date,universe_count,up_count,down_count,pct_up_4_5,pct_down_4_5,ratio_4_5,pct_above_sma10,pct_above_ema10,ma10_count,pct_above_sma20,pct_above_ema20,ma20_count,pct_above_sma50,pct_above_ema50,ma50_count,pct_above_sma200,pct_above_ema200,ma200_count,hl_count,pct_52w_high,pct_52w_low
2026-06-02,2458,141,31,5.7364,1.2612,454.84,41.6157,39.1269,2451,39.1091,43.0732,2447,63.065,51.2699,2323,37.6579,37.9009,2058,2272,3.125,0.8803
2026-06-03,2453,80,62,3.2613,2.5275,129.03,36.7948,35.9362,2446,36.1293,39.4026,2444,59.888,48.729,2321,36.9956,37.8221,2057,2268,3.2628,1.7196
2026-06-04,2452,134,28,5.4649,1.1419,478.58,39.3047,40.7771,2445,40.8347,43.5352,2444,59.8018,49.763,2321,38.622,38.525,2061,2269,3.5258,1.2781
2026-06-05,2443,107,42,4.3799,1.7192,254.76,39.0894,40.9352,2438,41.4614,43.2266,2436,60.5616,50.2376,2315,38.7567,38.6595,2059,2261,2.5652,0.9288
2026-06-08,2446,50,175,2.0442,7.1545,28.57,23.7004,24.4372,2443,30.2421,29.8318,2437,47.1755,37.7318,2319,35.2399,34.8037,2063,2267,1.8527,2.1614
2026-06-09,2443,208,30,8.5141,1.228,693.33,38.3449,41.2946,2441,41.5366,40.8792,2434,54.8512,47.4342,2319,38.6518,38.0698,2062,2265,3.1347,1.4128
2026-06-10,2441,58,105,2.3761,4.3015,55.24,29.7375,29.4504,2438,33.4842,32.7026,2431,46.3099,39.577,2317,36.7961,35.6796,2060,2262,1.9452,1.5473
2026-06-11,2433,42,93,1.7263,3.8224,45.16,23.8996,23.1592,2431,27.1977,27.0739,2423,39.2378,35.0801,2309,33.9815,33.3009,2057,2255,1.8625,2.4834
2026-06-12,2430,348,12,14.321,0.4938,2900.16,55.8072,56.5486,2428,47.7076,49.2772,2421,51.9497,48.8735,2308,39.2701,39.4161,2055,2250,3.0667,0.4
2026-06-15,2428,214,18,8.8138,0.7414,1188.8,74.4847,76.0923,2426,63.456,65.3576,2419,62.4783,60.4419,2308,43.2393,43.1907,2056,2250,4.0,0.1778
2026-06-16,2431,105,27,4.3192,1.1107,388.87,75.6379,75.5556,2430,66.5566,68.0429,2422,62.8571,63.6364,2310,43.9534,43.9048,2059,2253,3.1957,0.3551
2026-06-17,2427,115,25,4.7384,1.0301,459.99,77.3702,74.2374,2426,67.5765,69.8098,2418,62.8299,65.2099,2311,45.2867,44.4121,2058,2252,4.4849,0.5329
2026-06-18,2420,119,19,4.9174,0.7851,626.34,77.8651,74.5552,2417,70.2781,71.648,2409,64.568,66.3048,2303,46.3225,45.9815,2053,2246,5.3874,0.3117
2026-06-19,2415,129,21,5.3416,0.8696,614.26,77.529,71.5174,2412,69.4929,69.5345,2406,63.4465,66.7102,2298,46.6797,46.9238,2048,2244,5.9715,0.4902
2026-06-22,2419,157,21,6.4903,0.8681,747.64,78.2195,75.4037,2415,73.2172,73.5489,2412,66.275,70.235,2298,49.3418,49.5368,2051,2245,6.4588,0.4009
2026-06-23,2411,55,64,2.2812,2.6545,85.94,64.9086,60.3821,2408,66.4033,64.4075,2405,60.6193,63.5848,2293,47.2887,46.6536,2047,2240,2.8571,1.2946
2026-06-24,2408,86,39,3.5714,1.6196,220.51,62.3544,61.1481,2404,67.3469,64.1816,2401,60.4712,64.1798,2292,48.1951,48.2927,2050,2239,3.707,0.7146
2026-06-25,2406,54,73,2.2444,3.0341,73.97,46.836,48.8759,2402,60.9167,56.875,2400,56.9432,61.048,2290,46.6081,46.7057,2049,2237,2.9504,0.8941
2026-06-26,400,0,0,0.0,0.0,,44.0,50.75,400,64.75,59.5,400,59.25,65.0,400,50.1292,52.4548,387,400,1.75,0.25
2026-06-29,2404,71,77,2.9534,3.203,92.21,35.2377,40.3253,2398,54.0067,48.9149,2396,53.0594,55.5507,2288,45.4279,44.4988,2045,2234,4.1629,1.1638
2026-06-30,2406,119,24,4.946,0.9975,495.84,39.8581,46.828,2396,58.4378,54.1771,2394,54.9628,57.4989,2287,47.0905,46.4059,2045,2233,5.0605,1.433
2026-07-01,2407,111,35,4.6115,1.4541,317.14,45.7167,52.9461,2393,60.0753,56.9398,2392,56.5807,59.9913,2287,47.9452,47.3092,2044,2233,4.0752,1.4778
2026-07-02,2396,134,16,5.5927,0.6678,837.48,57.5681,62.9769,2385,65.6171,63.56,2382,59.7706,63.6788,2354,49.9263,49.5823,2035,2223,5.623,0.4498
2026-07-03,2384,84,41,3.5235,1.7198,204.88,59.8139,63.9594,2364,64.1254,62.4735,2361,60.1709,63.6325,2340,50.2231,50.1735,2017,2205,5.1247,0.4989
2026-07-06,2386,97,43,4.0654,1.8022,225.58,56.6962,59.6958,2367,62.2091,59.7122,2363,59.4872,62.5641,2340,50.1487,50.5946,2018,2205,5.2154,0.6803
2026-07-07,2382,39,66,1.6373,2.7708,59.09,51.3754,50.2751,2363,56.6766,54.2179,2359,57.5887,59.2988,2339,48.9109,48.7624,2020,2203,3.2683,0.8625
2026-07-08,2378,36,162,1.5139,6.8124,22.22,23.7389,22.8063,2359,34.5223,32.3142,2355,46.3383,46.8522,2335,43.0342,42.8855,2017,2198,1.9108,1.6833
2026-07-09,2374,173,12,7.2873,0.5055,1441.6,39.1932,40.4246,2355,44.1089,45.1723,2351,52.0378,53.2819,2331,46.0317,45.4365,2016,2195,4.0091,0.7289
2026-07-10,2370,130,14,5.4852,0.5907,928.59,57.8656,58.9286,2352,54.5183,57.8005,2346,58.4622,60.3093,2328,48.6862,48.6366,2017,2193,5.2896,0.2736
2026-07-13,2378,122,18,5.1304,0.7569,677.82,58.3333,60.4061,2364,56.1172,59.983,2354,60.8137,62.4839,2335,50.297,50.2475,2020,2199,4.4111,0.4548
2026-07-14,2377,50,46,2.1035,1.9352,108.7,40.6937,42.4281,2364,45.0447,50.7869,2351,55.5079,56.4938,2333,47.3033,48.4908,2021,2198,2.8207,0.8644
2026-07-15,2382,79,29,3.3165,1.2175,272.4,45.0782,47.9087,2367,47.791,53.356,2354,57.7236,58.2798,2337,48.368,49.6538,2022,2200,3.0909,0.6364
2026-07-16,2386,55,36,2.3051,1.5088,152.78,43.4343,45.2862,2376,45.3967,50.7,2357,56.6667,56.7949,2340,47.7037,48.4938,2025,2204,3.0399,0.9982
2026-07-17,2380,29,64,1.2185,2.6891,45.31,39.6792,39.046,2369,42.8936,46.1277,2350,54.6855,54.2576,2337,47.2332,47.8755,2024,2202,1.9074,1.1807
2026-07-20,2383,89,25,3.7348,1.0491,356.0,47.2152,46.1181,2370,47.0238,50.1701,2352,57.2467,56.3916,2339,48.7925,48.7432,2029,2206,3.3092,0.9973
2026-07-21,2390,87,30,3.6402,1.2552,290.01,52.1684,49.9368,2375,51.0611,51.4007,2356,57.6184,56.9356,2343,49.7295,49.4835,2033,2211,3.9801,0.8141
2026-07-22,2388,43,69,1.8007,2.8894,62.32,34.1206,34.7111,2371,39.439,40.459,2353,52.6091,51.1121,2338,47.1976,46.1652,2034,2208,2.2645,1.5399
2026-07-23,2387,63,47,2.6393,1.969,134.04,27.0464,27.9747,2370,31.6036,32.7095,2351,48.1592,44.3921,2336,45.0614,44.6683,2035,2207,1.8124,1.7671
2026-07-24,2389,72,35,3.0138,1.465,205.72,28.8908,29.7343,2371,31.8317,31.6192,2353,48.9089,45.3573,2337,44.8479,45.4858,2038,2209,2.0824,1.3128
